date,trans_1_1_mean,trans_1_2_mean,trans_1_3_mean,trans_2_1_mean,trans_2_2_mean,trans_2_3_mean,trans_3_1_mean,trans_3_2_mean,trans_3_3_mean
1996-01-01,0.9731508445600058,0.042374729720000136,0.014004382920002077,0.02029922104000034,0.9263984668799891,0.04214082464000037,0.006549944760000934,0.031226792600000074,0.9438548104399995
1996-02-01,0.9733069664400094,0.0424013830800006,0.01399906888000194,0.020187962680000636,0.9264382852000005,0.042097565959999986,0.00650506844000102,0.031160332519999542,0.9439033654000192
1996-03-01,0.9734368109599865,0.04225428160000041,0.013982139400002057,0.02006699632000009,0.9266622438800025,0.04205834692000087,0.006496197880000891,0.031083458360000225,0.9439595055199919
1996-04-01,0.9735881972799755,0.04228016623999942,0.013919132440002199,0.019955084960000816,0.9266717867199911,0.042060476079999555,0.006456731720001012,0.031048047600000246,0.944020384040017
1996-05-01,0.9736871908400077,0.042265340440000465,0.01396905424000206,0.019878814920000314,0.9266720956399902,0.04199280476000117,0.006433987440000832,0.031062548240000144,0.9440381452800019
1996-06-01,0.9738939253599843,0.042183237800000946,0.013970369840002238,0.019753279560000375,0.9268293301999906,0.042039105800000705,0.006352806600000848,0.03098741976000014,0.943990517239997
1996-07-01,0.9739851925200038,0.042187244840000485,0.01393002256000189,0.019673737440000384,0.9268746201600232,0.04210529872000043,0.006341069520000858,0.030938138360000984,0.9439646716800163
1996-08-01,0.9740970844799908,0.04212887172000017,0.01401707096000215,0.01957140084000024,0.9269435192399946,0.042108354240000125,0.006331510000000957,0.030927608200000175,0.943874566560002
1996-09-01,0.9742469764400039,0.0420057769600003,0.0139738638800021,0.019456293920000135,0.9270394789599967,0.04202512084000064,0.006296712440000945,0.03095472720000014,0.9440010241999809
1996-10-01,0.9743527109599922,0.04201765771999931,0.013965775480002262,0.01940701544000026,0.9271298233200032,0.04200486535999977,0.006240275160001003,0.03085251583999984,0.9440293579600063
1996-11-01,0.9745128694000047,0.04201764700000084,0.01396160224000231,0.01928541700000031,0.9271368986400025,0.041985243200000855,0.006201718520000899,0.030845465359999727,0.9440531395199955
1996-12-01,0.9746322894399967,0.04207572760000049,0.014021117680001484,0.01918539992000044,0.9270990963200155,0.042045864759999496,0.0061823207600011434,0.030825186760000144,0.9439330201200096
1997-01-01,0.9747807196399791,0.04200568507999951,0.013962760120002247,0.019104326840000227,0.9272793424799993,0.04209334908000085,0.006114969680000843,0.030714964559999752,0.943943901359984
1997-02-01,0.9749028344400044,0.0419565507200001,0.013948467400001937,0.019003771440000337,0.9273278484399835,0.04197884100000121,0.0060933837600009675,0.030715593079999867,0.9440726904000142
1997-03-01,0.9749451809999948,0.04193038644000079,0.013924351280002547,0.018970480280000663,0.9274219929199932,0.04200739820000023,0.006084343960000867,0.030647605160000365,0.9440682500799903
1997-04-01,0.9750947689999914,0.04187775831999973,0.013906753080001805,0.018849026040000164,0.9274510865999829,0.04197822815999968,0.006056212440001042,0.030671163160000008,0.9441150228000054
1997-05-01,0.9751197311999914,0.04191664439999993,0.013949970680002022,0.0188594610400003,0.9274732612000188,0.041927837799999174,0.0060208076800008685,0.030610079079999627,0.9441221999599738
1997-06-01,0.9751322064799753,0.04187056156000073,0.013967870400002254,0.01886601620000087,0.9276105202399939,0.04201530972000001,0.006001765360000885,0.030518909760000865,0.9440168004800051
1997-07-01,0.9752227711199873,0.0418488751600001,0.013904304920002176,0.01880722220000025,0.9277226866000082,0.0418906202400009,0.005970001000000852,0.030428430720000222,0.9442050833600172
1997-08-01,0.9752664664800097,0.04175632108000026,0.013926762200001849,0.01878857644000016,0.9278850614799995,0.04190826640000026,0.0059449630400008335,0.03035863043999959,0.944164970519977
1997-09-01,0.9752548229600163,0.04179129096000024,0.013895982880002444,0.018812015240000438,0.92793274636,0.04194060408000063,0.00593316832000098,0.03027594848000017,0.9441634070399791
1997-10-01,0.9752304517199808,0.041901641080000225,0.013905316280002297,0.01886940784000056,0.9278837147599853,0.04202912872000108,0.005900152960000974,0.030214654199999746,0.9440655529200115
1997-11-01,0.975229099640012,0.04186080968000028,0.013921667960002415,0.018892591720000414,0.9280389201199997,0.0418601638,0.005878305760000976,0.030100272000000317,0.9442181770400101
1997-12-01,0.9752443791600048,0.04179835844000075,0.013952690920002018,0.018896570520000558,0.9281585371600044,0.04184125244000137,0.005859057040000909,0.030043119759999955,0.9442060550400087
1998-01-01,0.9752537437999911,0.04172530599999981,0.01392468212000239,0.018893586640000796,0.9283277611200073,0.04187004243999976,0.005852672920000945,0.029946935880000063,0.9442052713599933
1998-02-01,0.9752235636399842,0.04173266935999987,0.01387513116000202,0.018950535800000425,0.9284570987999837,0.04178539500000067,0.005825901400001031,0.02981022371999993,0.9443394891999998
